Id,genre,Usage
16797,RnB,Public
17537,RnB,Public
41155,hardstyle,Public
18598,Hiphop,Public
41085,hardstyle,Public
4519,Dark Trap,Public
29858,trance,Public
13832,Emo,Public
17247,RnB,Public
22213,techhouse,Public
41418,hardstyle,Public
9724,Underground Rap,Public
28519,trance,Public
16463,RnB,Public
38491,dnb,Public
34341,trap,Public
11215,Trap Metal,Public
37592,dnb,Public
103,Dark Trap,Public
19679,Hiphop,Public
8247,Underground Rap,Public
2254,Dark Trap,Public
34882,trap,Public
21167,Hiphop,Public
28704,trance,Public
6433,Underground Rap,Public
554,Dark Trap,Public
30635,psytrance,Public
41683,hardstyle,Public
12950,Emo,Public
32253,psytrance,Public
30536,psytrance,Public
36460,dnb,Public
37079,dnb,Public
37287,dnb,Public
32072,psytrance,Public
34009,trap,Public
41162,hardstyle,Public
38352,dnb,Public
5041,Underground Rap,Public
32302,psytrance,Public
34519,trap,Public
5882,Underground Rap,Public
24360,techhouse,Public
30801,psytrance,Public
36486,dnb,Public
37333,dnb,Public
41726,hardstyle,Public
16169,RnB,Public
14623,Rap,Public
21783,techhouse,Public
28855,trance,Public
21084,Hiphop,Public
31857,psytrance,Public
9311,Underground Rap,Public
33789,trap,Public
23189,techhouse,Public
13573,Emo,Public
20374,Hiphop,Public
3288,Dark Trap,Public
18045,Pop,Public
36620,dnb,Public
28417,trance,Public
16613,RnB,Public
39848,hardstyle,Public
19591,Hiphop,Public
13253,Emo,Public
13983,Emo,Public
40412,hardstyle,Public
22351,techhouse,Public
33692,trap,Public
36673,dnb,Public
16614,RnB,Public
26127,techno,Public
35811,trap,Public
16248,RnB,Public
11660,Trap Metal,Public
20717,Hiphop,Public
19992,Hiphop,Public
17894,RnB,Public
793,Dark Trap,Public
12290,Trap Metal,Public
26307,techno,Public
8568,Underground Rap,Public
32877,psytrance,Public
16773,RnB,Public
28157,trance,Public
4921,Underground Rap,Public
12151,Trap Metal,Public
29656,trance,Public
702,Dark Trap,Public
37807,dnb,Public
19316,Hiphop,Public
22971,techhouse,Public
991,Dark Trap,Public
33510,trap,Public
13984,Emo,Public
29700,trance,Public
22887,techhouse,Public
27383,techno,Public
13946,Emo,Public
5535,Underground Rap,Public
36052,trap,Public
15751,Rap,Public
21214,Hiphop,Public
5323,Underground Rap,Public
42275,hardstyle,Public
1889,Dark Trap,Public
25113,techno,Public
39424,hardstyle,Public
31474,psytrance,Public
27550,trance,Public
37386,dnb,Public
7090,Underground Rap,Public
5018,Underground Rap,Public
1584,Dark Trap,Public
28567,trance,Public
36390,trap,Public
17252,RnB,Public
7901,Underground Rap,Public
5667,Underground Rap,Public
3064,Dark Trap,Public
7180,Underground Rap,Public
9769,Underground Rap,Public
28703,trance,Public
2442,Dark Trap,Public
2974,Dark Trap,Public
2495,Dark Trap,Public
14177,Rap,Public
1337,Dark Trap,Public
24319,techhouse,Public
35118,trap,Public
35099,trap,Public
29994,trance,Public
12659,Emo,Public
28007,trance,Public
7568,Underground Rap,Public
18749,Hiphop,Public
41243,hardstyle,Public
5742,Underground Rap,Public
9238,Underground Rap,Public
11206,Trap Metal,Public
9084,Underground Rap,Public
39251,dnb,Public
15137,Rap,Public
20090,Hiphop,Public
4810,Underground Rap,Public
35632,trap,Public
32131,psytrance,Public
19699,Hiphop,Public
15809,Rap,Public
1717,Dark Trap,Public
10079,Underground Rap,Public
4021,Dark Trap,Public
24211,techhouse,Public
26590,techno,Public
25062,techno,Public
39536,hardstyle,Public
1397,Dark Trap,Public
8735,Underground Rap,Public
10575,Trap Metal,Public
20258,Hiphop,Public
19543,Hiphop,Public
6136,Underground Rap,Public
16468,RnB,Public
13787,Emo,Public
8206,Underground Rap,Public
38183,dnb,Public
24625,techno,Public
41843,hardstyle,Public
4955,Underground Rap,Public
18647,Hiphop,Public
21238,Hiphop,Public
40909,hardstyle,Public
1826,Dark Trap,Public
419,Dark Trap,Public
19263,Hiphop,Public
22839,techhouse,Public
19242,Hiphop,Public
779,Dark Trap,Public
2053,Dark Trap,Public
3704,Dark Trap,Public
21328,Hiphop,Public
19908,Hiphop,Public
39995,hardstyle,Public
12229,Trap Metal,Public
6708,Underground Rap,Public
36925,dnb,Public
18712,Hiphop,Public
38930,dnb,Public
20207,Hiphop,Public
283,Dark Trap,Public
33578,trap,Public
27530,trance,Public
6735,Underground Rap,Public
23431,techhouse,Public
37472,dnb,Public
30596,psytrance,Public
41176,hardstyle,Public
41443,hardstyle,Public
23601,techhouse,Public
6350,Underground Rap,Public
8238,Underground Rap,Public
32050,psytrance,Public
5010,Underground Rap,Public
24731,techno,Public
9313,Underground Rap,Public
19762,Hiphop,Public
36529,dnb,Public
25803,techno,Public
14945,Rap,Public
40093,hardstyle,Public
7462,Underground Rap,Public
30672,psytrance,Public
19765,Hiphop,Public
19240,Hiphop,Public
10732,Trap Metal,Public
32947,psytrance,Public
26334,techno,Public
9694,Underground Rap,Public
22206,techhouse,Public
31477,psytrance,Public
24567,techno,Public
40234,hardstyle,Public
11436,Trap Metal,Public
39021,dnb,Public
13034,Emo,Public
28822,trance,Public
37116,dnb,Public
29183,trance,Public
16067,RnB,Public
25080,techno,Public
26204,techno,Public
21786,techhouse,Public
22341,techhouse,Public
25356,techno,Public
20574,Hiphop,Public
35265,trap,Public
35570,trap,Public
23187,techhouse,Public
14501,Rap,Public
37339,dnb,Public
7029,Underground Rap,Public
6976,Underground Rap,Public
25578,techno,Public
38339,dnb,Public
30394,trance,Public
17983,RnB,Public
38973,dnb,Public
3761,Dark Trap,Public
7094,Underground Rap,Public
22296,techhouse,Public
40687,hardstyle,Public
2363,Dark Trap,Public
241,Dark Trap,Public
19265,Hiphop,Public
39232,dnb,Public
23680,techhouse,Public
13664,Emo,Public
36357,trap,Public
9040,Underground Rap,Public
1348,Dark Trap,Public
41358,hardstyle,Public
1534,Dark Trap,Public
28171,trance,Public
14470,Rap,Public
19189,Hiphop,Public
42110,hardstyle,Public
7149,Underground Rap,Public
12081,Trap Metal,Public
38435,dnb,Public
6025,Underground Rap,Public
42139,hardstyle,Public
25696,techno,Public
23715,techhouse,Public
32488,psytrance,Public
38508,dnb,Public
16064,RnB,Public
17176,RnB,Public
10657,Trap Metal,Public
4305,Dark Trap,Public
14957,Rap,Public
35384,trap,Public
34616,trap,Public
4040,Dark Trap,Public
538,Dark Trap,Public
33977,trap,Public
4879,Underground Rap,Public
38092,dnb,Public
36092,trap,Public
977,Dark Trap,Public
24053,techhouse,Public
27841,trance,Public
27995,trance,Public
10240,Underground Rap,Public
4346,Dark Trap,Public
10277,Underground Rap,Public
20348,Hiphop,Public
11489,Trap Metal,Public
22404,techhouse,Public
38180,dnb,Public
32549,psytrance,Public
10324,Underground Rap,Public
25288,techno,Public
21753,techhouse,Public
26238,techno,Public
39269,dnb,Public
35368,trap,Public
40703,hardstyle,Public
38665,dnb,Public
27440,techno,Public
9055,Underground Rap,Public
6623,Underground Rap,Public
40727,hardstyle,Public
23604,techhouse,Public
27679,trance,Public
7456,Underground Rap,Public
18114,Pop,Public
23511,techhouse,Public
8139,Underground Rap,Public
6747,Underground Rap,Public
21978,techhouse,Public
10665,Trap Metal,Public
19429,Hiphop,Public
41931,hardstyle,Public
39028,dnb,Public
38510,dnb,Public
39432,hardstyle,Public
31150,psytrance,Public
25882,techno,Public
6024,Underground Rap,Public
9577,Underground Rap,Public
1189,Dark Trap,Public
9038,Underground Rap,Public
31215,psytrance,Public
35880,trap,Public
927,Dark Trap,Public
35176,trap,Public
10175,Underground Rap,Public
24540,techno,Public
40607,hardstyle,Public
9057,Underground Rap,Public
15670,Rap,Public
39375,hardstyle,Public
30478,psytrance,Public
11225,Trap Metal,Public
35377,trap,Public
33181,psytrance,Public
11942,Trap Metal,Public
33405,psytrance,Public
20869,Hiphop,Public
16068,RnB,Public
16467,RnB,Public
21791,techhouse,Public
8202,Underground Rap,Public
27327,techno,Public
29490,trance,Public
5754,Underground Rap,Public
9538,Underground Rap,Public
6888,Underground Rap,Public
26407,techno,Public
17714,RnB,Public
33775,trap,Public
35138,trap,Public
24511,techno,Public
12616,Emo,Public
8726,Underground Rap,Public
39877,hardstyle,Public
37335,dnb,Public
1710,Dark Trap,Public
25916,techno,Public
12315,Trap Metal,Public
20370,Hiphop,Public
28969,trance,Public
5215,Underground Rap,Public
29971,trance,Public
20524,Hiphop,Public
31199,psytrance,Public
35069,trap,Public
34793,trap,Public
8489,Underground Rap,Public
29477,trance,Public
32166,psytrance,Public
25284,techno,Public
17815,RnB,Public
37954,dnb,Public
32961,psytrance,Public
3834,Dark Trap,Public
24790,techno,Public
32806,psytrance,Public
20427,Hiphop,Public
4528,Dark Trap,Public
28653,trance,Public
7908,Underground Rap,Public
40113,hardstyle,Public
4092,Dark Trap,Public
36263,trap,Public
10538,Trap Metal,Public
26150,techno,Public
32175,psytrance,Public
7104,Underground Rap,Public
25549,techno,Public
23391,techhouse,Public
10171,Underground Rap,Public
13529,Emo,Public
26477,techno,Public
32151,psytrance,Public
17859,RnB,Public
25327,techno,Public
6481,Underground Rap,Public
317,Dark Trap,Public
41054,hardstyle,Public
2255,Dark Trap,Public
26860,techno,Public
9010,Underground Rap,Public
28304,trance,Public
17683,RnB,Public
19662,Hiphop,Public
9786,Underground Rap,Public
32255,psytrance,Public
24132,techhouse,Public
20399,Hiphop,Public
42205,hardstyle,Public
37359,dnb,Public
30993,psytrance,Public
37657,dnb,Public
4943,Underground Rap,Public
7563,Underground Rap,Public
11834,Trap Metal,Public
28592,trance,Public
20153,Hiphop,Public
38433,dnb,Public
2867,Dark Trap,Public
30650,psytrance,Public
4416,Dark Trap,Public
10477,Trap Metal,Public
42222,hardstyle,Public
29662,trance,Public
4193,Dark Trap,Public
25115,techno,Public
10963,Trap Metal,Public
21822,techhouse,Public
6515,Underground Rap,Public
6146,Underground Rap,Public
27853,trance,Public
26481,techno,Public
32469,psytrance,Public
7321,Underground Rap,Public
11097,Trap Metal,Public
30217,trance,Public
1696,Dark Trap,Public
34733,trap,Public
27767,trance,Public
12422,Emo,Public
12637,Emo,Public
27334,techno,Public
10742,Trap Metal,Public
30454,trance,Public
30967,psytrance,Public
32165,psytrance,Public
11450,Trap Metal,Public
34892,trap,Public
22715,techhouse,Public
42010,hardstyle,Public
13152,Emo,Public
32870,psytrance,Public
14782,Rap,Public
15556,Rap,Public
27164,techno,Public
29589,trance,Public
30839,psytrance,Public
4900,Underground Rap,Public
4890,Underground Rap,Public
13581,Emo,Public
13143,Emo,Public
5640,Underground Rap,Public
31038,psytrance,Public
36141,trap,Public
36319,trap,Public
5292,Underground Rap,Public
40711,hardstyle,Public
34946,trap,Public
40170,hardstyle,Public
42244,hardstyle,Public
2577,Dark Trap,Public
34199,trap,Public
8899,Underground Rap,Public
37953,dnb,Public
1490,Dark Trap,Public
20582,Hiphop,Public
918,Dark Trap,Public
20290,Hiphop,Public
39452,hardstyle,Public
7369,Underground Rap,Public
12184,Trap Metal,Public
13738,Emo,Public
38611,dnb,Public
31424,psytrance,Public
41302,hardstyle,Public
9647,Underground Rap,Public
40365,hardstyle,Public
39675,hardstyle,Public
32866,psytrance,Public
20728,Hiphop,Public
20737,Hiphop,Public
39834,hardstyle,Public
1661,Dark Trap,Public
41144,hardstyle,Public
9506,Underground Rap,Public
24978,techno,Public
36440,dnb,Public
9451,Underground Rap,Public
32019,psytrance,Public
15322,Rap,Public
5523,Underground Rap,Public
26359,techno,Public
26814,techno,Public
34398,trap,Public
5638,Underground Rap,Public
14737,Rap,Public
28322,trance,Public
33373,psytrance,Public
12687,Emo,Public
6742,Underground Rap,Public
26933,techno,Public
23667,techhouse,Public
16658,RnB,Public
35608,trap,Public
26638,techno,Public
14606,Rap,Public
26267,techno,Public
32609,psytrance,Public
13452,Emo,Public
41104,hardstyle,Public
40939,hardstyle,Public
23127,techhouse,Public
19827,Hiphop,Public
5886,Underground Rap,Public
14500,Rap,Public
5179,Underground Rap,Public
344,Dark Trap,Public
30900,psytrance,Public
27921,trance,Public
37216,dnb,Public
8925,Underground Rap,Public
34533,trap,Public
30827,psytrance,Public
22081,techhouse,Public
12092,Trap Metal,Public
40261,hardstyle,Public
7893,Underground Rap,Public
13415,Emo,Public
40337,hardstyle,Public
17446,RnB,Public
15018,Rap,Public
11208,Trap Metal,Public
35327,trap,Public
40595,hardstyle,Public
21593,techhouse,Public
25844,techno,Public
17980,RnB,Public
17476,RnB,Public
18272,Pop,Public
10026,Underground Rap,Public
27338,techno,Public
26597,techno,Public
30228,trance,Public
38614,dnb,Public
37742,dnb,Public
37040,dnb,Public
14831,Rap,Public
21903,techhouse,Public
37779,dnb,Public
24219,techhouse,Public
29753,trance,Public
16315,RnB,Public
42017,hardstyle,Public
28925,trance,Public
10592,Trap Metal,Public
23905,techhouse,Public
37910,dnb,Public
30370,trance,Public
13298,Emo,Public
39607,hardstyle,Public
11987,Trap Metal,Public
2647,Dark Trap,Public
37722,dnb,Public
960,Dark Trap,Public
23571,techhouse,Public
20214,Hiphop,Public
12573,Emo,Public
30482,psytrance,Public
22198,techhouse,Public
11281,Trap Metal,Public
33889,trap,Public
21858,techhouse,Public
23192,techhouse,Public
578,Dark Trap,Public
4326,Dark Trap,Public
10237,Underground Rap,Public
11578,Trap Metal,Public
20302,Hiphop,Public
3831,Dark Trap,Public
21948,techhouse,Public
7779,Underground Rap,Public
24222,techhouse,Public
1092,Dark Trap,Public
8402,Underground Rap,Public
3799,Dark Trap,Public
22108,techhouse,Public
35867,trap,Public
33859,trap,Public
5646,Underground Rap,Public
5085,Underground Rap,Public
32915,psytrance,Public
710,Dark Trap,Public
37123,dnb,Public
24420,techhouse,Public
12915,Emo,Public
1732,Dark Trap,Public
21166,Hiphop,Public
40155,hardstyle,Public
2756,Dark Trap,Public
12784,Emo,Public
3789,Dark Trap,Public
40168,hardstyle,Public
5326,Underground Rap,Public
21512,Hiphop,Public
16580,RnB,Public
39125,dnb,Public
39728,hardstyle,Public
17281,RnB,Public
12181,Trap Metal,Public
10849,Trap Metal,Public
40427,hardstyle,Public
22349,techhouse,Public
20124,Hiphop,Public
11367,Trap Metal,Public
18180,Pop,Public
4246,Dark Trap,Public
19471,Hiphop,Public
31370,psytrance,Public
22194,techhouse,Public
6670,Underground Rap,Public
28819,trance,Public
14940,Rap,Public
18999,Hiphop,Public
30439,trance,Public
34760,trap,Public
5226,Underground Rap,Public
23186,techhouse,Public
1588,Dark Trap,Public
11849,Trap Metal,Public
39138,dnb,Public
31449,psytrance,Public
32791,psytrance,Public
14989,Rap,Public
25202,techno,Public
4410,Dark Trap,Public
41801,hardstyle,Public
28352,trance,Public
37271,dnb,Public
19700,Hiphop,Public
1837,Dark Trap,Public
11677,Trap Metal,Public
26948,techno,Public
13561,Emo,Public
3529,Dark Trap,Public
27256,techno,Public
22507,techhouse,Public
16168,RnB,Public
22910,techhouse,Public
22509,techhouse,Public
12889,Emo,Public
32424,psytrance,Public
2437,Dark Trap,Public
40098,hardstyle,Public
9877,Underground Rap,Public
26799,techno,Public
39771,hardstyle,Public
30205,trance,Public
4148,Dark Trap,Public
24163,techhouse,Public
34144,trap,Public
35741,trap,Public
25267,techno,Public
17726,RnB,Public
1434,Dark Trap,Public
12581,Emo,Public
36094,trap,Public
4404,Dark Trap,Public
41730,hardstyle,Public
33607,trap,Public
34689,trap,Public
12216,Trap Metal,Public
38366,dnb,Public
18314,Pop,Public
38642,dnb,Public
33869,trap,Public
3483,Dark Trap,Public
11976,Trap Metal,Public
14844,Rap,Public
21812,techhouse,Public
10378,Underground Rap,Public
22215,techhouse,Public
22933,techhouse,Public
34923,trap,Public
7974,Underground Rap,Public
5304,Underground Rap,Public
28796,trance,Public
28360,trance,Public
18938,Hiphop,Public
31180,psytrance,Public
23811,techhouse,Public
20743,Hiphop,Public
30680,psytrance,Public
17179,RnB,Public
36893,dnb,Public
16985,RnB,Public
33238,psytrance,Public
14673,Rap,Public
18553,Hiphop,Public
37286,dnb,Public
21708,techhouse,Public
28468,trance,Public
9856,Underground Rap,Public
19518,Hiphop,Public
25073,techno,Public
20265,Hiphop,Public
38311,dnb,Public
7191,Underground Rap,Public
22395,techhouse,Public
11196,Trap Metal,Public
9186,Underground Rap,Public
24218,techhouse,Public
17672,RnB,Public
18515,Hiphop,Public
33064,psytrance,Public
15621,Rap,Public
22780,techhouse,Public
23198,techhouse,Public
10986,Trap Metal,Public
35485,trap,Public
7718,Underground Rap,Public
15375,Rap,Public
24629,techno,Public
29042,trance,Public
12387,Trap Metal,Public
14006,Emo,Public
3226,Dark Trap,Public
33887,trap,Public
3053,Dark Trap,Public
16542,RnB,Public
5494,Underground Rap,Public
16294,RnB,Public
8409,Underground Rap,Public
34185,trap,Public
42085,hardstyle,Public
18498,Hiphop,Public
21388,Hiphop,Public
98,Dark Trap,Public
36090,trap,Public
31500,psytrance,Public
20715,Hiphop,Public
23690,techhouse,Public
21293,Hiphop,Public
15653,Rap,Public
23158,techhouse,Public
16507,RnB,Public
38130,dnb,Public
33443,trap,Public
993,Dark Trap,Public
31176,psytrance,Public
326,Dark Trap,Public
40930,hardstyle,Public
12235,Trap Metal,Public
4918,Underground Rap,Public
39373,hardstyle,Public
7306,Underground Rap,Public
11879,Trap Metal,Public
19668,Hiphop,Public
24590,techno,Public
39704,hardstyle,Public
41859,hardstyle,Public
17243,RnB,Public
13208,Emo,Public
20292,Hiphop,Public
14600,Rap,Public
22531,techhouse,Public
8648,Underground Rap,Public
8994,Underground Rap,Public
15125,Rap,Public
34466,trap,Public
20629,Hiphop,Public
30380,trance,Public
28738,trance,Public
17631,RnB,Public
1411,Dark Trap,Public
8304,Underground Rap,Public
36064,trap,Public
20747,Hiphop,Public
30744,psytrance,Public
13295,Emo,Public
9281,Underground Rap,Public
3189,Dark Trap,Public
966,Dark Trap,Public
34914,trap,Public
7303,Underground Rap,Public
3396,Dark Trap,Public
13743,Emo,Public
25182,techno,Public
17902,RnB,Public
1114,Dark Trap,Public
23066,techhouse,Public
20251,Hiphop,Public
13524,Emo,Public
34465,trap,Public
36909,dnb,Public
7747,Underground Rap,Public
8467,Underground Rap,Public
8677,Underground Rap,Public
3031,Dark Trap,Public
30159,trance,Public
41614,hardstyle,Public
5080,Underground Rap,Public
29710,trance,Public
8961,Underground Rap,Public
6328,Underground Rap,Public
20135,Hiphop,Public
27760,trance,Public
18838,Hiphop,Public
38235,dnb,Public
21413,Hiphop,Public
23468,techhouse,Public
30066,trance,Public
2857,Dark Trap,Public
19284,Hiphop,Public
27850,trance,Public
21687,techhouse,Public
6480,Underground Rap,Public
39506,hardstyle,Public
28668,trance,Public
23426,techhouse,Public
32493,psytrance,Public
12383,Trap Metal,Public
30579,psytrance,Public
17201,RnB,Public
4393,Dark Trap,Public
41491,hardstyle,Public
7468,Underground Rap,Public
27870,trance,Public
27779,trance,Public
3938,Dark Trap,Public
22126,techhouse,Public
38490,dnb,Public
25299,techno,Public
3252,Dark Trap,Public
38485,dnb,Public
6542,Underground Rap,Public
9576,Underground Rap,Public
16851,RnB,Public
25998,techno,Public
1510,Dark Trap,Public
37024,dnb,Public
36260,trap,Public
41781,hardstyle,Public
41138,hardstyle,Public
24702,techno,Public
38279,dnb,Public
9618,Underground Rap,Public
2457,Dark Trap,Public
26554,techno,Public
9464,Underground Rap,Public
9390,Underground Rap,Public
6925,Underground Rap,Public
6181,Underground Rap,Public
9842,Underground Rap,Public
6933,Underground Rap,Public
13943,Emo,Public
9908,Underground Rap,Public
29175,trance,Public
39209,dnb,Public
3525,Dark Trap,Public
40796,hardstyle,Public
32407,psytrance,Public
10765,Trap Metal,Public
37007,dnb,Public
35486,trap,Public
3732,Dark Trap,Public
25932,techno,Public
17520,RnB,Public
41988,hardstyle,Public
37795,dnb,Public
13604,Emo,Public
12050,Trap Metal,Public
40763,hardstyle,Public
31810,psytrance,Public
42251,hardstyle,Public
38992,dnb,Public
17505,RnB,Public
20589,Hiphop,Public
13389,Emo,Public
20197,Hiphop,Public
2357,Dark Trap,Public
17381,RnB,Public
26391,techno,Public
18634,Hiphop,Public
36643,dnb,Public
4339,Dark Trap,Public
15838,Rap,Public
22324,techhouse,Public
3826,Dark Trap,Public
28405,trance,Public
13596,Emo,Public
23661,techhouse,Public
416,Dark Trap,Public
12434,Emo,Public
32822,psytrance,Public
2222,Dark Trap,Public
14032,Emo,Public
32586,psytrance,Public
898,Dark Trap,Public
36713,dnb,Public
31203,psytrance,Public
39904,hardstyle,Public
4058,Dark Trap,Public
13852,Emo,Public
22988,techhouse,Public
21461,Hiphop,Public
20833,Hiphop,Public
17656,RnB,Public
16780,RnB,Public
18965,Hiphop,Public
15742,Rap,Public
6315,Underground Rap,Public
8969,Underground Rap,Public
4045,Dark Trap,Public
12918,Emo,Public
27618,trance,Public
6039,Underground Rap,Public
9086,Underground Rap,Public
5548,Underground Rap,Public
40393,hardstyle,Public
1489,Dark Trap,Public
35269,trap,Public
39566,hardstyle,Public
18924,Hiphop,Public
10287,Underground Rap,Public
30768,psytrance,Public
42001,hardstyle,Public
38524,dnb,Public
28691,trance,Public
11224,Trap Metal,Public
23094,techhouse,Public
20832,Hiphop,Public
6740,Underground Rap,Public
18338,Pop,Public
25011,techno,Public
26815,techno,Public
35253,trap,Public
28402,trance,Public
15189,Rap,Public
15637,Rap,Public
34764,trap,Public
20401,Hiphop,Public
34203,trap,Public
6698,Underground Rap,Public
1812,Dark Trap,Public
31140,psytrance,Public
13841,Emo,Public
23882,techhouse,Public
17023,RnB,Public
12141,Trap Metal,Public
25319,techno,Public
41569,hardstyle,Public
22121,techhouse,Public
11034,Trap Metal,Public
26792,techno,Public
1723,Dark Trap,Public
27816,trance,Public
7638,Underground Rap,Public
17202,RnB,Public
13124,Emo,Public
24293,techhouse,Public
23115,techhouse,Public
27627,trance,Public
37134,dnb,Public
6972,Underground Rap,Public
14381,Rap,Public
33500,trap,Public
41214,hardstyle,Public
37999,dnb,Public
19357,Hiphop,Public
13370,Emo,Public
30395,trance,Public
14545,Rap,Public
39660,hardstyle,Public
3623,Dark Trap,Public
31865,psytrance,Public
2350,Dark Trap,Public
7262,Underground Rap,Public
27720,trance,Public
20722,Hiphop,Public
35513,trap,Public
17975,RnB,Public
3482,Dark Trap,Public
12395,Trap Metal,Public
14664,Rap,Public
34561,trap,Public
21373,Hiphop,Public
15914,Rap,Public
40812,hardstyle,Public
10050,Underground Rap,Public
6555,Underground Rap,Public
31755,psytrance,Public
32354,psytrance,Public
5455,Underground Rap,Public
22823,techhouse,Public
35963,trap,Public
15143,Rap,Public
3633,Dark Trap,Public
16794,RnB,Public
34043,trap,Public
41671,hardstyle,Public
29464,trance,Public
38816,dnb,Public
11751,Trap Metal,Public
41860,hardstyle,Public
19839,Hiphop,Public
11911,Trap Metal,Public
20123,Hiphop,Public
34165,trap,Public
2109,Dark Trap,Public
32680,psytrance,Public
3401,Dark Trap,Public
40856,hardstyle,Public
17497,RnB,Public
17812,RnB,Public
11797,Trap Metal,Public
16085,RnB,Public
18003,RnB,Public
16071,RnB,Public
3806,Dark Trap,Public
14589,Rap,Public
22506,techhouse,Public
37172,dnb,Public
4229,Dark Trap,Public
38628,dnb,Public
12989,Emo,Public
15341,Rap,Public
11661,Trap Metal,Public
39560,hardstyle,Public
18057,Pop,Public
24872,techno,Public
4562,Dark Trap,Public
2683,Dark Trap,Public
28336,trance,Public
33023,psytrance,Public
24202,techhouse,Public
8777,Underground Rap,Public
16836,RnB,Public
22709,techhouse,Public
24479,techhouse,Public
69,Dark Trap,Public
39592,hardstyle,Public
9555,Underground Rap,Public
12220,Trap Metal,Public
14712,Rap,Private
31506,psytrance,Private
28518,trance,Private
11988,Trap Metal,Private
41464,hardstyle,Private
33482,trap,Private
6662,Underground Rap,Private
23223,techhouse,Private
32950,psytrance,Private
16305,RnB,Private
39702,hardstyle,Private
30591,psytrance,Private
17873,RnB,Private
5511,Underground Rap,Private
1498,Dark Trap,Private
5536,Underground Rap,Private
7499,Underground Rap,Private
14036,Emo,Private
30397,trance,Private
242,Dark Trap,Private
3455,Dark Trap,Private
28686,trance,Private
28459,trance,Private
30633,psytrance,Private
32187,psytrance,Private
30,Dark Trap,Private
37473,dnb,Private
22474,techhouse,Private
21992,techhouse,Private
23440,techhouse,Private
23263,techhouse,Private
38527,dnb,Private
32401,psytrance,Private
18592,Hiphop,Private
3263,Dark Trap,Private
39765,hardstyle,Private
27255,techno,Private
10583,Trap Metal,Private
17403,RnB,Private
6911,Underground Rap,Private
13041,Emo,Private
41982,hardstyle,Private
26071,techno,Private
9270,Underground Rap,Private
25056,techno,Private
13836,Emo,Private
28765,trance,Private
40086,hardstyle,Private
16921,RnB,Private
873,Dark Trap,Private
12768,Emo,Private
33749,trap,Private
22146,techhouse,Private
3578,Dark Trap,Private
30593,psytrance,Private
35061,trap,Private
6550,Underground Rap,Private
8786,Underground Rap,Private
33466,trap,Private
39695,hardstyle,Private
22587,techhouse,Private
23505,techhouse,Private
4756,Underground Rap,Private
38145,dnb,Private
26856,techno,Private
34788,trap,Private
36658,dnb,Private
26440,techno,Private
18533,Hiphop,Private
15176,Rap,Private
24138,techhouse,Private
15469,Rap,Private
27993,trance,Private
3950,Dark Trap,Private
33781,trap,Private
15219,Rap,Private
3790,Dark Trap,Private
13641,Emo,Private
40828,hardstyle,Private
40603,hardstyle,Private
6874,Underground Rap,Private
34383,trap,Private
14180,Rap,Private
2275,Dark Trap,Private
24782,techno,Private
1882,Dark Trap,Private
18349,Pop,Private
8763,Underground Rap,Private
23366,techhouse,Private
27929,trance,Private
6036,Underground Rap,Private
7212,Underground Rap,Private
26595,techno,Private
3286,Dark Trap,Private
39793,hardstyle,Private
25830,techno,Private
17447,RnB,Private
35101,trap,Private
40929,hardstyle,Private
37810,dnb,Private
31701,psytrance,Private
40210,hardstyle,Private
17901,RnB,Private
39949,hardstyle,Private
18233,Pop,Private
20708,Hiphop,Private
17663,RnB,Private
24057,techhouse,Private
40747,hardstyle,Private
10012,Underground Rap,Private
26121,techno,Private
7950,Underground Rap,Private
35928,trap,Private
8541,Underground Rap,Private
1707,Dark Trap,Private
7201,Underground Rap,Private
1771,Dark Trap,Private
16188,RnB,Private
31355,psytrance,Private
6246,Underground Rap,Private
36007,trap,Private
31342,psytrance,Private
12745,Emo,Private
11405,Trap Metal,Private
6660,Underground Rap,Private
6902,Underground Rap,Private
28019,trance,Private
34991,trap,Private
2383,Dark Trap,Private
29071,trance,Private
6646,Underground Rap,Private
33020,psytrance,Private
20179,Hiphop,Private
14830,Rap,Private
38135,dnb,Private
35914,trap,Private
36937,dnb,Private
8047,Underground Rap,Private
2266,Dark Trap,Private
24332,techhouse,Private
7940,Underground Rap,Private
7323,Underground Rap,Private
20882,Hiphop,Private
14353,Rap,Private
3776,Dark Trap,Private
6048,Underground Rap,Private
19872,Hiphop,Private
1350,Dark Trap,Private
24046,techhouse,Private
34428,trap,Private
18972,Hiphop,Private
31063,psytrance,Private
2874,Dark Trap,Private
41354,hardstyle,Private
34013,trap,Private
2305,Dark Trap,Private
3474,Dark Trap,Private
2312,Dark Trap,Private
23033,techhouse,Private
10824,Trap Metal,Private
10734,Trap Metal,Private
41053,hardstyle,Private
9134,Underground Rap,Private
29463,trance,Private
16050,RnB,Private
11680,Trap Metal,Private
10552,Trap Metal,Private
25197,techno,Private
31904,psytrance,Private
649,Dark Trap,Private
35827,trap,Private
7759,Underground Rap,Private
33385,psytrance,Private
22312,techhouse,Private
13648,Emo,Private
8725,Underground Rap,Private
27562,trance,Private
3589,Dark Trap,Private
13687,Emo,Private
33416,trap,Private
23974,techhouse,Private
38096,dnb,Private
14286,Rap,Private
28033,trance,Private
25633,techno,Private
17405,RnB,Private
24655,techno,Private
8931,Underground Rap,Private
16728,RnB,Private
37675,dnb,Private
